name,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Indegree,Outdegree,NeighborhoodConnectivity
7646,0,0,0,1,0,11
7647,0,0,0,2,0,12
7648,4.486606079,0.145127675,0,1,10,6.181818182
7649,0.198594772,0.149364351,0,1,5,12.33333333
7650,0.193322465,1,0.05,2,3,12.4
7651,0,0,0,1,0,14
7660,1.29065494,0.149923857,0,1,10,8.636363636
7661,0.493725398,0.153077638,0.009090909,1,10,10.81818182
7662,0,0,0,2,0,11
7666,0,0,0,1,0,11
7667,0,0,0,4,0,11
7668,1.03100639,0.164187402,0,2,10,13.16666667
7669,0,0,0,1,0,11
7665,0.68538351,0.103808116,0,2,9,6
7670,0,0,0,2,0,10.5
7671,0.001518837,1,0,1,1,8.5
7672,0.062977604,0.14486748,0,1,2,14.66666667
7681,0,0,0,3,0,9.666666667
7674,0,0,0,1,0,11
7675,0.9808796,0.15267924,0,2,10,11.08333333
8293,0,0,0,3,0,12
8497,0,0,0,1,0,13
8498,0,0,0,1,0,13
8499,0,0,0,1,0,13
7673,0.843334652,0.135874738,0,2,5,8.285714286
7676,1.054225524,0.160318203,0,1,9,12.9
7677,0.96654632,0.152185501,0.006410256,3,10,7.615384615
7678,0,0,0,1,0,11
7679,0,0,0,1,0,11
7688,0.001823042,1,0,2,1,10.66666667
7682,0,0,0,2,0,11
7683,0,0,0,1,0,11
7684,2.112090285,0.15209902,0,4,10,12.35714286
7685,0,0,0,2,0,11
7686,0,0,0,1,0,11
7687,0,0,0,1,0,11
7689,0,0,0,1,0,11
7690,0,0,0,1,0,11
7691,0,0,0,1,0,11
7692,0,0,0,1,0,11
7693,0,0,0,1,0,12
7694,1.20337146,0.135041387,0,1,10,7.454545455
7695,0,0,0,3,0,11.33333333
7696,0.422060022,0.151834781,0,2,9,11.63636364
7697,0.599753375,0.141931528,0,4,9,8.384615385
7698,0.13735239,0.139112216,0,1,9,8.4
7699,0,0,0,1,0,11
7700,2.132520179,0.159449698,0,1,10,9.909090909
7702,0.451329439,0.137504214,0.007575758,2,10,9.583333333
7704,2.419455758,0.15399137,0,3,10,13.76923077
7705,0,0,0,1,0,12
7706,0,0,0,1,0,12
7707,0,0,0,1,0,12
7708,0,0,0,3,0,13.66666667
7709,0,0,0,1,0,12
7712,0.48299042,0.130975319,0,1,1,16.5
7732,1.974129673,0.155157422,0.009090909,2,9,10.63636364
7733,0,0,0,1,0,12
7764,0,0,0,2,0,8
7719,0,0,0,1,0,11
7730,1.286408004,0.146270237,0,3,9,9.333333333
7720,0,0,0,1,0,13
7721,0,0,0,1,0,13
7722,0,0,0,1,0,13
7723,0,0,0,1,0,13
7724,0,0,0,1,0,13
7725,0,0,0,1,0,13
7726,0,0,0,1,0,13
7727,0,0,0,1,0,13
7728,0,0,0,1,0,13
7729,0,0,0,1,0,13
7734,0,0,0,1,0,13
7735,0.020349303,1,0,1,1,8.5
7736,2.292772961,0.136851692,0.015151515,2,10,9.833333333
7737,0,0,0,1,0,13
7738,0.003023726,1,0,1,1,9
7739,0,0,0,3,0,11.66666667
7740,0,0,0,1,0,13
7742,0,0,0,1,0,12
7743,0,0,0,2,0,12
7173,0.281535327,0.147266162,0,2,10,19.5
8381,0.096163993,1,0,1,1,7
8382,0.00186855,1,0,2,1,9.666666667
8383,3.022349543,0.154346572,0,1,10,10.54545455
8384,0.096163993,1,0,1,1,7
7744,0,0,0,1,0,6
7745,1.116906252,0.1614819,0.007575758,2,10,12.41666667
7746,0.791991383,0.15835891,0,1,8,14.11111111
7747,0,0,0,1,0,12
7748,0.39917689,0.666666667,0,1,5,7.666666667
7749,2.596001576,0.145428305,0.015151515,2,10,8.666666667
7751,0,0,0,1,0,14
7752,3.115813943,0.162062441,0,1,10,11.45454545
7753,0,0,0,1,0,14
7754,0.610437101,0.151625124,0,3,10,11.92307692
7755,0,0,0,2,0,12
7756,0,0,0,2,0,10
7757,0,0,0,1,0,14
7758,0,0,0,1,0,10
7759,0,0,0,1,0,10
7760,0,0,0,2,0,12
7761,0,0,0,4,0,11.75
7762,1.034581476,0.149471223,0,2,9,9.272727273
7763,0.004898443,1,0,2,1,10.66666667
7765,0,0,0,1,0,12
7766,0,0,0,1,0,12
7773,0,0,0,1,0,11
7774,0,0,0,1,0,11
7775,0.27247479,0.167379961,0.090909091,1,10,65.72727273
7776,0,0,0,1,0,11
7767,0.116256289,0.130026871,0,1,5,8.5
7768,0.27875552,0.140971411,0.022222222,1,9,12.8
7771,0,0,0,2,0,11
7772,0.035329912,0.139213965,0,1,1,15
7777,0,0,0,1,0,12
7778,0,0,0,3,0,11.66666667
7779,0,0,0,1,0,12
7780,0,0,0,1,0,12
7781,0,0,0,1,0,13
7783,0.480436574,0.152635706,0,1,10,36
7784,0,0,0,1,0,12
7785,0,0,0,1,0,12
7786,0,0,0,2,0,11.5
7787,0.003196568,1,0,1,2,7
7796,0,0,0,1,0,15
7793,0,0,0,3,0,11
7794,0,0,0,1,0,11
7795,0,0,0,1,0,11
7788,0.488272258,0.144007667,0,1,10,10.45454545
7789,0,0,0,2,0,12
7790,0,0,0,2,0,11.5
7791,0,0,0,2,0,11.5
7792,0.070203295,0.129411942,0,2,1,14
7799,0,0,0,2,0,12
7797,0,0,0,1,0,11
7798,0.02439983,0.116633758,0,2,1,13.33333333
7802,1.859417648,0.149390403,0,1,9,12.5
7804,2.317873273,0.163569696,0,1,10,14.54545455
7805,0.431924207,0.142819029,0.009090909,2,9,10.09090909
7812,0,0,0,2,0,10.5
7813,0.4646997,0.154991766,0,1,10,13.45454545
7806,0,0,0,1,0,11
7807,0,0,0,1,0,11
7809,1.132606069,0.158148381,0,2,10,10
7808,0,0,0,2,0,12
7814,0.523859972,0.166462597,0.027272727,1,10,45.54545455
7815,0,0,0,1,0,10
7816,3.363231983,0.136897626,0,1,1,13.5
7819,0,0,0,1,0,10
7855,0.302508911,1,0,3,4,6.714285714
7817,0.001815515,1,0,2,1,11
7823,0.02744733,0.131546613,0,1,5,9.5
7824,0,0,0,1,0,11
7825,0.26444432,0.149735144,0.009090909,1,10,9.090909091
7826,0,0,0,4,0,11.25
7820,0.311049248,0.156693072,0,1,10,11.45454545
7821,0.027992489,0.147682599,0,1,9,10
7927,2.632021449,0.150949049,0.005494505,4,10,9.642857143
8266,0,0,0,1,0,13
8226,0,0,0,2,0,11.5
7822,1.121690637,0.150176214,0,2,10,8.25
7827,0,0,0,2,0,11
7828,0.001467733,0.666666667,0.083333333,3,1,13
7829,2.151840309,0.165619259,0,2,10,10.16666667
7830,0.639371719,0.144461873,0,3,10,9.307692308
7831,3.246245155,0.150313262,0,1,24,6.48
7832,0,0,0,1,0,11
7833,0,0,0,1,0,13
7834,0.032970994,1,0,2,2,8.75
7835,0.841608185,0.148314257,0.018181818,1,10,8
7836,0,0,0,1,0,13
7837,0,0,0,1,0,13
7838,0,0,0,1,0,11
7839,0,0,0,3,0,11.33333333
7840,0,0,0,1,0,11
7841,0,0,0,1,0,11
7842,0,0,0,1,0,29
7843,0.791328787,0.161065874,0.009090909,1,10,12.36363636
7844,0,0,0,2,0,20
7845,0,0,0,2,0,20
7846,0,0,0,1,0,29
7847,0.54751626,0.123049737,0,1,10,10.18181818
7848,0,0,0,1,0,29
7849,0,0,0,1,0,29
7852,3.91444212,0.163195701,0,3,10,9.615384615
7853,0,0,0,1,0,11
7850,1.444206923,0.139563305,0.009090909,1,10,9.181818182
7851,0,0,0,3,0,11.66666667
7856,0.394093316,0.102938525,0,1,9,9.2
7857,0,0,0,1,0,11
7859,0,0,0,1,0,12
7860,1.449422709,0.146437792,0,3,9,8.75
7861,1.45221078,0.13704,0,2,10,10.5
7865,0,0,0,1,0,13
7864,0,0,0,2,0,12.5
7866,0,0,0,4,0,11.75
7867,0,0,0,1,0,12
7868,0.317260762,0.149174446,0.009090909,1,10,13.54545455
7870,0,0,0,1,0,12
7871,0,0,0,1,0,12
7872,0,0,0,2,0,11.5
7869,0,0,0,2,0,12.5
7874,0,0,0,1,0,14
7875,0.542450103,0.149989493,0,1,10,11.54545455
7876,2.162511644,0.161174987,0.009090909,1,10,26.27272727
7878,0,0,0,2,0,14
7879,0.009867208,1,0,1,1,10.5
7880,3.10878601,0.157609996,0.027272727,2,9,13.54545455
7881,0.200831943,1,0,3,3,5.5
7882,0,0,0,1,0,11
7883,0.06865294,0.155557574,0,1,9,11.7
7884,0.194955755,0.666666667,0,1,1,6.5
7885,0,0,0,1,0,11
8090,0,0,0,5,0,9.8
8291,0,0,0,2,0,13
8518,0,0,0,1,0,12
8519,0.310312504,0.159616101,0.045454545,1,10,58.54545455
7886,0,0,0,1,0,10
7887,0.845947519,0.15823311,0,1,10,9.545454545
7888,0,0,0,1,0,10
7889,1.175222553,0.140161681,0,2,10,8.833333333
7890,0,0,0,2,0,12
7891,0,0,0,1,0,11
7892,0.365994645,0.13461478,0,2,1,11
7894,4.81E-04,1,0,1,1,9
7893,0.027949116,0.135691767,0,1,1,13
7895,0,0,0,1,0,13
7896,0,0,0,2,0,12
7897,0,0,0,1,0,11
7898,0,0,0,1,0,11
7899,0.007082872,0.133036144,0,1,1,13
7904,0,0,0,1,0,11
7905,0,0,0,1,0,11
7902,0,0,0,1,0,11
7903,0.017586282,0.139223017,0.033333333,1,5,11.83333333
7900,0.023631503,1,0,1,1,8
7901,0,0,0,2,0,14
7908,0,0,0,4,0,12
7906,0.201667614,0.151926352,0.009090909,1,10,9.272727273
7907,0,0,0,1,0,11
7921,0,0,0,1,0,14
7922,0,0,0,1,0,14
7909,0.00596921,1,0,1,1,9
7910,0,0,0,1,0,12
7911,1.504368747,0.155078762,0,1,10,8.090909091
7912,0,0,0,2,0,11.5
7913,1.170570976,0.15493289,0,1,10,11.09090909
7914,0.54605012,0.136060365,0,1,10,7.363636364
7915,0.337808724,0.16278009,0,1,10,13.54545455
7917,0,0,0,1,0,11
7919,0,0,0,3,0,11
7916,0,0,0,1,0,12
7920,3.520172728,0.15582927,0.009090909,2,9,10.18181818
7923,0.916444446,0.138879881,0,1,10,6.272727273
7924,0.171692367,1,0,2,1,7.333333333
7925,0,0,0,2,0,12
7926,0,0,0,1,0,11
7928,0.192327985,1,0,1,1,6
7929,0.160970289,0.158649304,0.022727273,2,10,47.83333333
7930,0.81796176,0.160237222,0.009090909,1,10,13.36363636
7931,0,0,0,1,0,11
7932,1.27E-04,1,0,1,1,9
7962,0.299367714,0.156951494,0,3,9,43.83333333
7934,0,0,0,1,0,11
7935,0,0,0,1,0,11
7936,0,0,0,1,0,11
7937,0.032993868,0.523809524,0,2,1,11
7963,0,0,0,1,0,4
7938,1.42411971,0.145829431,0,1,10,7.545454545
7939,0,0,0,1,0,11
7940,0.208581227,0.14868501,0,1,10,11.81818182
7941,0.593919279,0.154586146,0,2,10,10.91666667
7942,0.003086007,1,0,2,1,9.333333333
7943,0,0,0,2,0,11.5
7944,0.214817919,0.134260275,0,1,10,9.090909091
7945,0,0,0,1,0,11
7946,0,0,0,1,0,11
7947,0,0,0,1,0,11
7948,0,0,0,1,0,11
7949,0.058103089,0.135162858,0,1,4,22
7964,0,0,0,1,0,3
7950,0,0,0,1,0,11
7951,0,0,0,2,0,12
7952,0,0,0,2,0,10.5
7953,0,0,0,1,0,8
7954,0,0,0,1,0,8
7955,9.350330259,0.16261629,0.007575758,2,10,9.5
7956,0.942154401,0.163976796,0,3,10,48.61538462
7957,0,0,0,1,0,12
7958,0,0,0,1,0,12
7663,0,0,0,1,0,13
7959,0.816862247,0.155897343,0,2,9,13.09090909
7960,0.25473378,0.136025792,0.027272727,3,8,13.90909091
7961,0,0,0,1,0,13
7966,0,0,0,1,0,12
7965,0.891967624,0.157714475,0,2,10,12.41666667
7969,0,0,0,1,0,11
7972,0,0,0,1,0,11
7973,0.381237189,0.140619613,0,1,10,9.363636364
7970,0,0,0,1,0,15
7971,0,0,0,1,0,15
7974,0,0,0,1,0,11
7983,1.725343564,0.15115684,0,3,10,7.615384615
7975,2.251225277,0.151662712,0,1,10,8.181818182
7976,0.001780437,0.526315789,0,1,1,12
7977,1.354248776,0.166472303,0.011111111,1,9,9.2
7978,0,0,0,1,0,11
7979,0,0,0,3,0,11.66666667
8445,0,0,0,1,0,5
7984,0,0,0,1,0,12
7985,0,0,0,1,0,12
7986,1.668851142,0.146395242,0,1,10,9.363636364
7987,0,0,0,1,0,11
7989,0.839816408,0.147776877,0,1,10,6.636363636
7990,0.035609393,0.139279616,0,1,5,9.666666667
7995,0,0,0,2,0,11
7991,0.98266277,0.156799209,0,1,10,10.90909091
7992,0,0,0,2,0,13.5
7993,0,0,0,2,0,13.5
7994,0.955344756,0.139779682,0,3,10,9
7998,0,0,0,1,0,11
7999,0,0,0,1,0,11
8000,0,0,0,2,0,11
8001,0,0,0,1,0,11
8002,0,0,0,1,0,11
8003,0.064903594,0.1614819,0,1,10,10.72727273
8007,0,0,0,1,0,11
8008,0,0,0,1,0,11
8004,0.12197633,0.142524336,0,1,9,10.4
8005,0.149294415,0.148478807,0,1,10,9.636363636
8006,0,0,0,1,0,11
8011,0.090506565,0.160015693,0,1,9,10.6
8012,0.237014782,0.13177734,0,2,3,7.8
8013,0.192327985,1,0,1,1,6
8009,0.273750485,1,0,2,5,6.285714286
8010,0,0,0,1,0,12
8014,0,0,0,1,0,12
8016,0.014484191,0.11663217,0,1,1,18
8359,4.395490808,0.145829431,0,2,10,9
8756,0,0,0,1,0,11
8757,0.857569398,0.144053686,0.009090909,1,10,10.09090909
8024,0.205343061,0.151926352,0,1,9,18
8025,0,0,0,1,0,11
8026,0,0,0,1,0,11
8027,1.561198859,0.154093878,0,1,10,10.36363636
8020,0,0,0,2,0,11.5
8021,2.555490918,0.154840459,0,3,9,8.333333333
8019,0,0,0,1,0,11
8022,0.113433763,0.139829886,0,2,3,12.8
8023,0,0,0,1,0,11
8028,0.037031135,0.133780048,0,1,1,12
8029,0.045376524,0.146375226,0,1,10,10.54545455
8030,0,0,0,1,0,11
8031,0,0,0,1,0,11
8081,0,0,0,1,0,4
8082,0,0,0,1,0,4
8032,0,0,0,4,0,13.25
8033,0.698742449,0.137233224,0,1,1,13.5
8038,0,0,0,1,0,11
8039,0.6056344,0.153036611,0,1,10,11.54545455
8034,1.64494273,0.153261161,0,1,10,7.090909091
8035,0,0,0,1,0,11
8036,0,0,0,4,0,9.75
8083,0,0,0,1,0,8
8084,0,0,0,1,0,8
8085,0,0,0,1,0,8
8037,0,0,0,1,0,10
8040,0.00184067,0.107153581,0,1,1,41
8041,1.213007016,0.143498584,0,2,10,6.916666667
8042,0,0,0,2,0,11.5
8043,0,0,0,4,0,11.25
8044,1.816369512,0.150914473,0.006410256,3,10,11.38461538
8089,6.118059779,0.147397949,0,1,9,7.7
8045,0.348788189,0.1470462,0,1,5,12.66666667
8046,0.190067947,1,0,1,1,7
8047,0.364313412,0.166741293,0,1,10,14.09090909
8048,0,0,0,2,0,11.5
8049,0.804594106,0.13278658,0,2,9,9.454545455
8050,0,0,0,1,0,10
8051,0.244606234,0.150178847,0,1,9,7.5
8052,0.192327985,1,0,1,1,5.5
8054,0,0,0,1,0,11
8055,0,0,0,2,0,11
8056,0,0,0,2,0,11
8057,0,0,0,1,0,11
8058,0.002119903,1,0,2,1,9
8060,0,0,0,1,0,11
8061,0.671293341,0.15693424,0,2,10,8.75
8063,0.82547416,0.159363662,0,1,9,13
8064,0,0,0,1,0,8
8059,0,0,0,1,0,11
8062,0,0,0,2,0,9.5
8385,0,0,0,1,0,17
8068,0,0,0,1,0,12
8069,8.680797623,0.164392238,0,1,10,11.54545455
8070,0,0,0,1,0,12
8065,0,0,0,1,0,11
8066,0,0,0,1,0,11
8067,0,0,0,1,0,11
8072,0,0,0,1,0,11
8073,0.007475118,1,0,1,1,8.5
8071,0,0,0,1,0,14
8074,0,0,0,2,0,13
8075,0,0,0,1,0,12
8076,0,0,0,1,0,12
8077,4.131532446,0.161719724,0.018181818,1,10,10
8078,0,0,0,1,0,12
8080,7.22E-04,1,0,2,1,11.33333333
8087,1.519791091,0.144762195,0,1,10,9.545454545
8088,0,0,0,2,0,9.5
8091,0,0,0,1,0,12
8092,0,0,0,3,0,10.66666667
8093,0,0,0,5,0,14.2
8094,0,0,0,2,0,11
8095,0,0,0,3,0,10.66666667
8098,0,0,0,2,0,9.5
8148,0,0,0,1,0,5
8149,0,0,0,1,0,5
8100,2.83332812,0.147339629,0,2,10,9.583333333
8101,0,0,0,1,0,11
8102,0,0,0,1,0,11
8103,0,0,0,1,0,11
8157,0,0,0,1,0,5
7652,0,0.144519982,0,0,10,10.8
7653,0,0,0,1,0,10
7654,0,0.162618596,0,0,10,9.8
7655,0.101036745,0.151110484,0,1,5,12.83333333
7656,0.187166111,0.164034231,0,1,9,11.3
8104,0.541415881,0.151378579,0,2,9,12.72727273
8105,0.080123229,0.147528844,0,1,10,9.545454545
8106,0.755039332,0.153217295,0,1,10,9.818181818
8107,0.00101563,1,0,1,2,13
8108,0,0,0,1,0,11
8109,0,0,0,3,0,11
8110,0.735069906,0.171805107,0.045454545,1,10,54.36363636
8119,0,0,0,1,0,11
8120,0,0,0,1,0,11
8121,0,0,0,1,0,11
8122,0.451154812,0.162835795,0,1,10,11.81818182
8123,0,0,0,2,0,11.5
8125,0,0,0,1,0,7
8126,0,0,0,4,0,11.75
8127,2.041969218,0.153855826,0,2,10,9.416666667
8128,0.455716876,0.150342285,0,2,10,12.25
8129,1.115451575,0.154413355,0,2,10,10.83333333
8130,0,0,0,2,0,11.5
8131,0.985749193,0.136687892,0.066666667,1,5,13
8132,0,0,0,2,0,10
8133,1.292006871,0.134117315,0,3,5,6.375
8134,0,0,0.033333333,6,0,10.66666667
8138,0,0,0,2,0,11
8139,0.708371044,0.138765128,0,4,10,10
8140,1.275843583,0.152951891,0,1,10,7.818181818
8141,0,0,0,1,0,12
8135,2.52118433,0.153291334,0.009090909,1,10,13.63636364
8136,0,0,0,1,0,12
8137,0.934609482,0.137204646,0,1,10,7
8443,0,0,0,2,0,11.5
8444,0,0,0,2,0,11.5
8142,1.182308742,0.151207542,0,2,11,9.692307692
8143,0,0,0,1,0,11
8145,0.451918913,0.147066399,0.009090909,1,10,8.636363636
8146,0,0,0,1,0,6
8147,0,0,0,1,0,6
8154,0,0,0,1,0,12
8155,0,0,0,1,0,12
8182,0.046537371,0.136781756,0,1,2,42
8183,0,0,0,3,0,12
8184,0,0,0,3,0,12
8185,0,0,0,1,0,14
8150,1.494654984,0.125674962,0,1,1,11
8151,0.652017808,0.154602888,0,1,10,10.09090909
8153,0,0,0,3,0,12
8158,0.192327985,1,0,1,1,6
8159,0.588939339,0.158846439,0,1,10,13.09090909
8160,0,0,0,1,0,10
8165,0,0,0,1,0,12
8164,0,0,0,1,0,11
8166,0,0,0,4,0,10.75
8167,0,0,0,1,0,11
8168,0,0,0,1,0,12
8169,3.977229321,0.163242357,0,1,10,13.72727273
8170,0.192327985,1,0,1,1,5.5
8171,1.249826134,0.156638625,0,1,10,10.09090909
8172,3.271064055,0.1611386,0,3,10,16
8175,0,0,0,1,0,12
8176,0,0,0,1,0,12
8177,0.027356175,0.105124271,0,1,5,9
8173,1.878857229,0.150855995,0.009090909,1,10,10.90909091
8174,0,0,0,1,0,12
8178,3.998498322,0.158596426,0,1,10,10.81818182
8180,2.19E-04,1,0,1,1,10.5
8186,0,0,0,1,0,12
8187,0,0,0,1,0,12
8190,0.222679656,0.127165828,0,3,1,12.25
8188,0,0,0,3,0,11
8189,0,0,0,1,0,11
8193,0.83523611,0.156076316,0,2,9,12.18181818
8191,0,0,0,1,0,13
8192,0,0,0,3,0,12
8194,0,0,0,1,0,25
8195,0,0,0,1,0,25
8196,0,0,0,1,0,25
8197,0,0,0,1,0,25
8198,0,0,0,1,0,25
8199,0,0,0,1,0,25
8200,0,0,0,1,0,25
8201,0,0,0,1,0,25
8202,0,0,0,1,0,25
8203,0,0,0,1,0,25
8204,0,0,0,1,0,25
8205,0,0,0,1,0,25
8206,0,0,0,1,0,25
8207,0,0,0,1,0,25
8208,0,0,0,1,0,25
8209,0,0,0,1,0,25
8219,0,0,0,1,0,11
8220,0,0,0,1,0,11
8210,1.377111677,0.144255061,0.005494505,4,10,9.642857143
8211,0,0,0,1,0,11
8212,0,0,0,1,0,11
8213,0,0,0,4,0,10.5
8214,0,0,0,2,0,11
8215,0,0,0,1,0,11
8216,0,0,0,1,0,11
8217,0.425162769,0.136413589,0,1,8,8.555555556
8218,0,0,0,1,0,11
8222,2.819147751,0.165092521,0,1,10,10.72727273
8223,0,0,0,1,0,13
8224,0.078564698,0.137809528,0,1,1,13.5
8225,0,0,0,1,0,13
8264,0,0,0,2,0,9
8227,0,0,0,1,0,10
8228,0.806073503,0.114632547,0,1,1,9
8229,0,0,0,1,0,12
8231,1.341169539,0.155337517,0.009090909,1,10,13.72727273
8232,0,0,0,1,0,12
8233,0,0,0,1,0,12
8230,0.0058817,1,0,1,1,8
8235,0,0,0,1,0,11
8234,1.875039047,0.157479591,0,1,10,9.272727273
8236,0,0,0,2,0,11
8237,1.079327946,0.145482649,0.033333333,1,5,15.16666667
8561,0,0,0,3,0,9.333333333
8238,0.002720573,1,0,1,1,2
8239,0,0,0,1,0,12
8241,0.962900924,0.155540624,0,1,10,10.63636364
8242,0,0,0.083333333,4,0,14.5
8246,0.051682851,0.137118981,0,1,1,16
8247,0,0,0,1,0,11
8248,0.720779657,0.161768594,0,1,10,9.727272727
8243,0,0,0,3,0,10.66666667
8244,0,0,0,1,0,11
8245,0,0,0,1,0,11
8250,2.669628561,0.151408015,0.018181818,1,10,8.727272727
8251,0.003952621,1,0,1,1,8
8252,0.102524804,0.14448868,0,1,5,14.5
8255,0,0,0,1,0,11
8300,0,0,0,2,0,7
8256,0.52172859,0.138462285,0.007575758,2,10,13.25
8257,0.935910405,0.149182241,0,1,9,8.9
8260,0,0,0,1,0,2
8258,0.574281315,0.163074521,0.009090909,1,10,11.90909091
8259,0,0,0,1,0,11
8261,0.804455375,0.158432141,0,2,10,9.833333333
8262,0,0,0,2,0,11
8263,0.888282476,0.139999019,0,1,10,8.545454545
8265,0,0,0,1,0,11
8267,0.712140712,0.163788652,0.009090909,1,10,18.09090909
8268,5.824487242,0.156361247,0,1,10,12.18181818
8269,2.327758056,0.160987162,0,3,10,9.307692308
8270,0,0,0,2,0,11
8271,0,0,0,2,0,11
8272,0.389215834,0.136088469,0,1,10,11.18181818
8273,0.045488466,0.131035432,0,1,1,14
8274,0,0,0,1,0,11
8275,1.26E-04,1,0,1,1,11
8276,0.905655797,0.145240881,0,1,6,9.571428571
8277,0.502008543,0.14321545,0,1,10,8.454545455
8278,0,0,0,1,0,11
8279,0,0,0,1,0,11
8280,1.420976208,0.173184245,0.002380952,2,19,13.28571429
8281,0.76996225,0.168214938,0.009090909,1,10,14.63636364
8282,0,0,0.5,2,0,6
8283,0,1,0.5,1,1,6
8284,0,0,0,1,0,12
8285,9.349713574,0.162869856,0,2,10,15
8287,0,0,0,1,0,13
8288,0.558882878,0.156529844,0,1,10,11.36363636
8289,0.001112201,1,0,1,1,9.5
8290,0,0,0,2,0,12
8286,1.974002008,0.153231,0,2,5,17.71428571
8292,0,0,0,2,0,11.5
8294,0,0,0,1,0,11
8295,0,0,0,1,0,13
8296,0.00287291,1,0,1,1,9
8303,0,0,0,1,0,7
8302,0,0,0,2,0,11
8623,0,0,0,1,0,5
8301,0,0,0,1,0,2
8304,0,0,0,1,0,11
8305,0,0,0,1,0,11
8306,0.154437273,0.135280274,0,2,4,12.83333333
8308,1.527640434,0.15410774,0,3,10,10.61538462
8309,0,0,0,2,0,11
8310,0,0,0,3,0,11.33333333
8307,0.327761688,0.163077626,0,1,10,54.18181818
8311,0.874323457,0.161594627,0,1,10,10
8316,0,0,0,1,0,11
8317,0.019607136,0.118469646,0,1,1,13.5
8318,0.821032248,0.155196782,0,1,9,9.5
8319,2.605557002,0.158502508,0,2,10,12.75
8320,0,0,0,3,0,9.333333333
8321,0.756808193,0.135550034,0,2,10,6.833333333
8323,0,0,0,1,0,12
8324,0.181013299,0.138805607,0,1,1,14
8325,0,0,0,1,0,12
8475,0.880189762,0.157032066,0.011111111,2,8,10.8
8588,1.273512306,0.160018683,0.007575758,2,10,11.58333333
8821,0,0,0,1,0,13
8822,0,0,0,1,0,13
8322,0,0,0,3,0,5.666666667
8326,0.01606844,0.128107332,0,1,4,11.2
8327,1.302805316,0.152976478,0,1,9,14.7
8328,0,0,0,1,0,10
8329,0,0,0,1,0,2
8330,0.345877457,0.157095431,0.009090909,1,10,12.54545455
8331,3.586889628,0.171409702,0,1,25,12.23076923
8332,4.477086519,0.157106957,0,1,10,10.36363636
8333,0,0,0,1,0,11
8334,0,0,0,1,0,11
8335,3.270098048,0.143988299,0,1,10,8.090909091
8340,0.452295636,0.136446186,0,1,10,11
8341,0.864090855,0.149868766,0,2,10,9.083333333
8342,0.404755343,0.147802378,0,1,10,11.90909091
8343,5.019920358,0.160441331,0,2,8,8.5
8344,0,0,0,1,0,10
8345,1.023551045,0.134096318,0,1,1,11
8346,0,0,0,1,0,11
8347,0,0,0,1,0,11
8348,0,0,0,1,0,18
8349,2.124980313,0.14525566,0,2,9,9.727272727
8350,0.530931062,0.148091154,0.009090909,1,10,10.09090909
8351,0,0,0,2,0,11.5
8352,0.027492985,0.121453184,0,1,1,9.5
8355,0,0,0,1,0,11
8356,0,0,0,2,0,11
8353,0,0,0,1,0,11
8354,0,0,0,1,0,11
8361,0,0,0,1,0,11
8357,0.167488831,1,0,1,1,7
8358,0,0,0,1,0,11
8360,0,0,0,1,0,11
8362,0.685609177,0.143787668,0,1,5,11.33333333
8363,0,0,0,1,0,12
8365,0,0,0,2,0,11.5
8547,0,0,0,1,0,12
8401,0.599271442,0.137169488,0.018181818,1,10,8.636363636
8402,0,0,0.166666667,3,0,9.333333333
8398,0,0,0,1,0,8
8399,0,0,0,1,0,8
8400,0.192327985,1,0,1,1,4.5
8369,0,0,0,1,0,11
8370,1.830631068,0.153792286,0.009090909,1,10,12.54545455
8371,0,0,0,1,0,11
8372,0,0,0,1,0,11
8373,0,0,0,1,0,11
8374,0.231857207,0.134010295,0,2,1,11.66666667
8375,0,0,0,2,0,13
8376,0,0,0,1,0,11
8377,0.511885314,0.156298473,0,1,9,10.8
8378,0,0,0,1,0,11
8403,0.761598195,0.149065404,0,2,10,10.91666667
8404,0,0,0,3,0,9.333333333
8379,0,0,0,2,0,11
8412,1.957524106,0.143715288,0,1,10,7.727272727
8380,0.046121492,0.128161006,0,1,5,11.16666667
8413,0,0,0,1,0,2
8386,3.548154324,0.159277718,0,3,9,10
8391,0,0,0,1,0,2
8387,0.968742804,0.161345013,0,1,10,11.90909091
8388,0,0,0,1,0,13
8389,1.193627107,0.65625,0,1,10,6.909090909
8390,0.493310299,0.142155317,0.007575758,2,10,7.666666667
8395,1.239289644,0.160321204,0,1,10,14.18181818
8396,0.58454146,0.137614679,0,2,10,10.25
8394,0,0,0,1,0,11
8397,0.73149379,0.144965557,0.006410256,3,10,9.461538462
8405,0,0,0,1,0,11
8406,0,0,0,1,0,14
8407,0,0,0,1,0,14
8425,0,0,0,4,0,11.5
8426,0,0,0,1,0,9
8408,0.386531631,0.16321125,0,1,10,10.81818182
8409,0,0,0,1,0,11
8410,0,0,0,1,0,11
8411,2.478304929,0.149385192,0.007575758,3,9,8.666666667
8414,0,0,0,4,0,10
8415,0,0,0,1,0,11
8416,0.631846429,0.126514032,0,1,10,8.454545455
8418,0.861907769,0.147815132,0,1,10,9.090909091
8417,0,0,0,2,0,6
8419,0.48971169,0.134981798,0,1,10,9.636363636
8420,0.324359908,0.159049971,0,1,9,11.7
8421,0,0,0,1,0,11
8422,0.225678507,0.107125436,0.007575758,2,10,8.5
