AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,EdgeCount,Indegree,IsSingleNode,name,NeighborhoodConnectivity,Outdegree,PartnerOfMultiEdgedNodePairs,selected,SelfLoops,shared name,Stress
7.938353765,0.589492045,0.125970702,0,19,12,2,FALSE,2414,6.416666667,10,0,FALSE,0,2414,120345093
6.352014011,4.535849641,0.157430383,0,18,17,8,FALSE,1451,10.23529412,9,0,FALSE,0,1451,864518583
6.768126095,6.749362852,0.147751384,0,18,19,9,FALSE,925,9.947368421,10,0,FALSE,0,925,1254367463
0,0,0,0,0,2,2,FALSE,2746,14,0,0,FALSE,0,2746,0
0,0,0,0,0,5,5,FALSE,2745,12.8,0,0,FALSE,0,2745,0
0,0,0,0,0,10,10,FALSE,2744,13.6,0,0,FALSE,0,2744,0
7.667016929,1.874744255,0.130428824,0.002631579,18,20,10,FALSE,2413,10.8,10,0,FALSE,0,2413,340037339
6.995680093,1.488169071,0.142945359,0,18,13,4,FALSE,2092,11.38461538,9,0,FALSE,0,2092,293808189
6.107997665,5.614950004,0.163719774,0,17,14,4,FALSE,1512,11.14285714,10,0,FALSE,0,1512,1046132125
0,0,0,0,0,19,19,FALSE,1211,13,0,0,FALSE,0,1211,0
0,0,0,0.011111111,0,10,10,FALSE,924,13.8,0,0,FALSE,0,924,0
6.747694104,2.353958231,0.148198775,0.006410256,17,13,3,FALSE,2408,10.84615385,10,0,FALSE,0,2408,450525327
7.335084647,0.701286128,0.136331078,0,18,7,2,FALSE,2407,10.71428571,5,0,FALSE,0,2407,138041236
0,0,0,0,0,1,1,FALSE,2406,17,0,0,FALSE,0,2406,0
0,0,0,0,0,4,4,FALSE,2405,12.25,0,0,FALSE,0,2405,0
0,0,0,0,0,3,3,FALSE,2404,13,0,0,FALSE,0,2404,0
7.356100409,1.976892175,0.135941592,0.009803922,19,18,9,FALSE,1998,11.38888889,9,0,FALSE,0,1998,367201721
0,0,0,0,0,6,6,FALSE,1535,23,0,0,FALSE,0,1535,0
0,0,0,0.003267974,0,18,18,FALSE,1050,13.83333333,0,0,FALSE,0,1050,0
0,0,0,0,0,13,13,FALSE,1049,14.23076923,0,0,FALSE,0,1049,0
0,0,0,0,0,7,7,FALSE,1043,12.57142857,0,0,FALSE,0,1043,0
6.682078225,2.233818291,0.14965404,0,17,14,5,FALSE,120,10.64285714,9,0,FALSE,0,120,433065809
0,0,0,0,0,7,7,FALSE,119,13.42857143,0,0,FALSE,0,119,0
1,0.357115304,1,0,1,11,1,FALSE,118,6.909090909,10,0,FALSE,0,118,70539871
0,0,0,0,0,5,5,FALSE,117,14.2,0,0,FALSE,0,117,0
6.013893754,5.711690688,0.166281621,0,17,13,3,FALSE,116,14.23076923,10,0,FALSE,0,116,1088980447
0,0,0,0,0,3,3,FALSE,115,16.66666667,0,0,FALSE,0,115,0
6.459077642,4.088737016,0.154820867,0,17,14,4,FALSE,114,13.64285714,10,0,FALSE,0,114,777440181
0,0,0,0,0,6,6,FALSE,113,12.33333333,0,0,FALSE,0,113,0
7.35364857,3.139995728,0.135986917,0.003676471,18,17,7,FALSE,112,11.52941176,10,0,FALSE,0,112,624952379
0,0,0,0,0,8,8,FALSE,111,22.25,0,0,FALSE,0,111,0
6.50262697,5.793742761,0.153784002,0,18,15,5,FALSE,110,11.4,10,0,FALSE,0,110,1211692418
1,0.015556851,1,0,1,3,2,FALSE,3459,9,1,0,FALSE,0,3459,2376518
0,0,0,0,0,2,2,FALSE,3458,11.5,0,0,FALSE,0,3458,0
0,0,0,0,0,4,4,FALSE,3457,17,0,0,FALSE,0,3457,0
0,0,0,0,0,3,3,FALSE,3456,15.66666667,0,0,FALSE,0,3456,0
0,0,0,0,0,15,15,FALSE,3168,12.6,0,0,FALSE,0,3168,0
6.671103327,6.004485192,0.149900242,0.002631579,17,20,10,FALSE,2801,10.1,10,0,FALSE,0,2801,1068763585
0,0,0,0,0,5,5,FALSE,1919,14,0,0,FALSE,0,1919,0
6.321891419,9.605352939,0.158180509,0,16,12,2,FALSE,1597,10.16666667,10,0,FALSE,0,1597,1637058960
8.965674256,2.303872893,0.111536508,0.001149425,19,30,19,FALSE,123,11.46666667,11,0,FALSE,0,123,392542837
0,0,0,0,0,2,2,FALSE,3449,13,0,0,FALSE,0,3449,0
0,0,0,0.023809524,0,7,7,FALSE,3448,13.28571429,0,0,FALSE,0,3448,0
0,0,0,0,0,4,4,FALSE,3447,13.25,0,0,FALSE,0,3447,0
0,0,0,0,0,7,7,FALSE,3446,12.14285714,0,0,FALSE,0,3446,0
0,0,0,0,0,5,5,FALSE,3445,11.4,0,0,FALSE,0,3445,0
6.594045534,3.884528522,0.151651971,0,16,14,4,FALSE,3030,15.21428571,10,0,FALSE,0,3030,670602821
0,0,0,0,0,7,7,FALSE,2306,11.14285714,0,0,FALSE,0,2306,0
0,0,0,0,0,4,4,FALSE,1924,11.75,0,0,FALSE,0,1924,0
0,0,0,0,0,14,14,FALSE,1910,15,0,0,FALSE,0,1910,0
6.511150029,5.055586208,0.1535827,0,16,16,7,FALSE,3463,13.875,9,0,FALSE,0,3463,1005835032
1,0.192438203,1,0,1,9,8,FALSE,3462,10.11111111,1,0,FALSE,0,3462,33920474
0,0,0,0,0,1,1,FALSE,3461,16,0,0,FALSE,0,3461,0
7.155399883,2.910376139,0.139754593,0,19,17,7,FALSE,2186,12.35294118,10,0,FALSE,0,2186,531584044
0,0,0,0,0,4,4,FALSE,1218,20.25,0,0,FALSE,0,1218,0
6.499824869,7.027016504,0.153850299,0,16,20,10,FALSE,1096,20.2,10,0,FALSE,0,1096,1299529087
0,0,0,0.015151515,0,12,12,FALSE,714,12.91666667,0,0,FALSE,0,714,0
1,1.851745196,1,0.016339869,1,18,8,FALSE,695,7.666666667,10,0,FALSE,0,695,319653358
6.647869235,2.093083912,0.150424138,0.049450549,16,14,5,FALSE,694,12.5,9,0,FALSE,0,694,375856510
6.581319323,12.83576135,0.151945218,0.005,18,25,15,FALSE,350,16.56,10,0,FALSE,0,350,2448684657
0,0,0,0,0,9,9,FALSE,3434,11.11111111,0,0,FALSE,0,3434,0
0,0,0,0,0,4,4,FALSE,3433,13.75,0,0,FALSE,0,3433,0
0,0,0,0,0,1,1,FALSE,3432,17,0,0,FALSE,0,3432,0
0,0,0,0,0,3,3,FALSE,3218,12.66666667,0,0,FALSE,0,3218,0
0,0,0,0,0,17,17,FALSE,2736,17.41176471,0,0,FALSE,0,2736,0
6.802685347,3.247022477,0.147000772,0.0125,18,16,7,FALSE,1319,15.625,9,0,FALSE,0,1319,722586932
0,0,0,0,0,18,18,FALSE,640,13.05555556,0,0,FALSE,0,640,0
7.155283129,2.103875365,0.139756874,0,17,17,7,FALSE,473,14.52941176,10,0,FALSE,0,473,380355317
0,0,0,0,0,1,1,FALSE,3431,11,0,0,FALSE,0,3431,0
0,0,0,0,0,6,6,FALSE,3430,10.5,0,0,FALSE,0,3430,0
2.730769231,0.448718749,0.366197183,0.019047619,5,15,6,FALSE,3429,8.733333333,9,0,FALSE,0,3429,79673155
0,0,0,0,0,4,4,FALSE,3120,11.5,0,0,FALSE,0,3120,0
0,0,0,0,0,3,3,FALSE,2875,11.66666667,0,0,FALSE,0,2875,0
0,0,0,0,0,14,14,FALSE,2861,13.14285714,0,0,FALSE,0,2861,0
6.166374781,3.051234803,0.162169838,0.011029412,18,17,7,FALSE,2571,36.05882353,10,0,FALSE,0,2571,593464707
6.661646235,2.690269585,0.150113045,0,15,15,5,FALSE,1062,12.73333333,10,0,FALSE,0,1062,473563550
1,0.013672868,1,0,1,6,5,FALSE,629,14.83333333,1,0,FALSE,0,629,2032085
0,0,0,0.033333333,0,6,6,FALSE,3441,11.66666667,0,0,FALSE,0,3441,0
0,0,0,0,0,5,5,FALSE,3440,12.4,0,0,FALSE,0,3440,0
0,0,0,0.023809524,0,7,7,FALSE,3439,13.28571429,0,0,FALSE,0,3439,0
0,0,0,0,0,4,4,FALSE,3438,16.25,0,0,FALSE,0,3438,0
6.824635143,3.723823359,0.14652798,0.004761905,18,15,5,FALSE,3437,10.8,10,0,FALSE,0,3437,700060881
6.398598949,5.279716905,0.156284213,0,17,16,6,FALSE,3277,12.3125,10,0,FALSE,0,3277,1050545243
6.198365441,3.905689944,0.161332856,0,18,15,5,FALSE,1498,37.4,10,0,FALSE,0,1498,726603101
0,0,0,0.005747126,0,30,30,FALSE,737,16.6,0,0,FALSE,0,737,0
0,0,0,0,0,2,2,FALSE,729,13.5,0,0,FALSE,0,729,0
0,0,0,0,0,20,20,FALSE,3474,12.45,0,0,FALSE,0,3474,0
6.522825452,3.802724938,0.153307797,0,15,13,3,FALSE,3473,10.38461538,10,0,FALSE,0,3473,682539624
6.460245184,7.630154486,0.154792887,0.002923977,17,19,9,FALSE,1772,12.15789474,10,0,FALSE,0,1772,1450663027
0,0,0,0,0,6,6,FALSE,1214,12.33333333,0,0,FALSE,0,1214,0
0,0,0,0,0,11,11,FALSE,424,12.72727273,0,0,FALSE,0,424,0
0,0,0,0,0,6,6,FALSE,3436,12.66666667,0,0,FALSE,0,3436,0
7.095738471,1.530831471,0.140929659,0.006410256,18,13,4,FALSE,3435,9.230769231,9,0,FALSE,0,3435,290489254
0,0,0,0,0,9,9,FALSE,2639,20.77777778,0,0,FALSE,0,2639,0
0,0,0,0,0,8,8,FALSE,2401,13.25,0,0,FALSE,0,2401,0
0,0,0,0.007575758,0,12,12,FALSE,1766,16.58333333,0,0,FALSE,0,1766,0
6.412842966,16.92833777,0.155937079,0,15,27,17,FALSE,1592,12.03703704,10,0,FALSE,0,1592,2955451685
0,0,0,0,0,6,6,FALSE,1111,25.66666667,0,0,FALSE,0,1111,0
1,0.113435286,1,0,1,6,5,FALSE,966,14,1,0,FALSE,0,966,20009914
0,0,0,0.009090909,0,11,11,FALSE,827,12.63636364,0,0,FALSE,0,827,0
0,0,0,0,0,2,2,FALSE,451,20,0,0,FALSE,0,451,0
6.963922942,2.016554994,0.143597224,0,17,13,3,FALSE,109,10.76923077,10,0,FALSE,0,109,354551849
7.586573263,0.410656236,0.131811816,0,17,11,1,FALSE,108,8.545454545,10,0,FALSE,0,108,63731914
6.513018097,3.281630942,0.153538649,0.008333333,16,16,6,FALSE,107,12.8125,10,0,FALSE,0,107,611686745
7.053823701,2.122419718,0.141767082,0.003676471,18,17,7,FALSE,106,13,10,0,FALSE,0,106,382192835
6.865849387,1.168392123,0.145648403,0,16,11,1,FALSE,105,9.363636364,10,0,FALSE,0,105,203145985
6.697489784,4.0854404,0.149309672,0.003676471,18,17,8,FALSE,104,12.05882353,9,0,FALSE,0,104,763548316
6.994045534,0.875593928,0.142978766,0,16,8,3,FALSE,103,13,5,0,FALSE,0,103,162120649
0,0,0,0,0,2,2,FALSE,102,11.5,0,0,FALSE,0,102,0
7.196730881,6.250499377,0.138951979,0.002380952,16,21,11,FALSE,101,12.47619048,10,0,FALSE,0,101,1140193362
0,0,0,0,0,1,1,FALSE,100,13,0,0,FALSE,0,100,0
6.47227087,5.484534716,0.154505276,0.006410256,17,13,3,FALSE,99,12.53846154,10,0,FALSE,0,99,952688816
7.508581436,0.514022411,0.133180949,0,17,11,1,FALSE,3412,7.363636364,10,0,FALSE,0,3412,96815194
0,0,0,0,0,5,5,FALSE,2997,13.6,0,0,FALSE,0,2997,0
7.079276124,0.778451935,0.14125738,0,17,13,3,FALSE,2219,10.30769231,10,0,FALSE,0,2219,148751818
8.464331582,0.115189871,0.11814282,0,19,6,5,FALSE,2101,23.33333333,1,0,FALSE,0,2101,24358089
0,0,0,0,0,22,22,FALSE,1681,14.40909091,0,0,FALSE,0,1681,0
6.720607122,13.54936558,0.148796081,7.40E-04,17,74,65,FALSE,279,13.93243243,9,0,FALSE,0,279,3148838016
6.463981319,1.97896768,0.154703417,0,17,12,2,FALSE,3444,9,10,0,FALSE,0,3444,371770857
0,0,0,0,0,1,1,FALSE,3443,10,0,0,FALSE,0,3443,0
7.804436661,1.871295145,0.128132246,0,19,15,6,FALSE,3442,9.8,9,0,FALSE,0,3442,343222803
0,0,0,0,0,2,2,FALSE,2682,12.5,0,0,FALSE,0,2682,0
5.891652072,1.750307281,0.169731679,0.019230769,15,13,3,FALSE,2681,13.53846154,10,0,FALSE,0,2681,317136657
6.917104495,0.350159501,0.144569162,0,18,12,2,FALSE,2468,10.08333333,10,0,FALSE,0,2468,77039447
1,0.01325214,1,0,1,9,4,FALSE,2121,12.55555556,5,0,FALSE,0,2121,2336233
7.528779918,2.529782718,0.132823646,0.006535948,18,18,8,FALSE,1691,10.33333333,10,0,FALSE,0,1691,441460425
0,0,0,0,0,4,4,FALSE,468,13.25,0,0,FALSE,0,468,0
6.145125511,2.136108739,0.162730606,0.005494505,18,14,4,FALSE,3417,47.5,10,0,FALSE,0,3417,467435979
6.230939872,2.571002713,0.160489432,0.053030303,17,12,2,FALSE,3416,65.83333333,10,0,FALSE,0,3416,603530462
6.498423818,1.476155837,0.153883469,0,16,11,1,FALSE,3415,10.45454545,10,0,FALSE,0,3415,282971586
6.918739054,0.783816819,0.144535007,0,19,6,1,FALSE,3414,16.83333333,5,0,FALSE,0,3414,142347035
1.285714286,0.475383316,0.777777778,0,2,6,1,FALSE,3413,6.166666667,5,0,FALSE,0,3413,79336582
6.628371278,4.019785474,0.150866624,0.019230769,17,13,3,FALSE,2838,15.07692308,10,0,FALSE,0,2838,793198263
7.770344425,1.126091173,0.128694424,0,18,16,6,FALSE,2609,15.75,10,0,FALSE,0,2609,193539863
0,0,0,0,0,10,10,FALSE,1631,13.9,0,0,FALSE,0,1631,0
6.456976065,2.263125937,0.154871257,0.047619048,17,7,2,FALSE,1514,17.28571429,5,0,FALSE,0,1514,418200217
6.456158786,2.973843959,0.154890862,0,17,17,7,FALSE,1355,11.17647059,10,0,FALSE,0,1355,562414232
0,0,0,0,0,2,2,FALSE,2347,13,0,0,FALSE,0,2347,0
0,0,0,0.013888889,0,9,9,FALSE,2346,13.33333333,0,0,FALSE,0,2346,0
0,0,0,0,0,2,2,FALSE,2345,11.5,0,0,FALSE,0,2345,0
0,0,0,0,0,6,6,FALSE,1629,12.16666667,0,0,FALSE,0,1629,0
0,0,0,0,0,6,6,FALSE,3419,17.16666667,0,0,FALSE,0,3419,0
6.351663748,5.734354554,0.157439065,0.003267974,18,18,8,FALSE,3418,13.05555556,10,0,FALSE,0,3418,1112974575
7.683479276,1.88014848,0.130149372,0,16,17,8,FALSE,2281,10.11764706,9,0,FALSE,0,2281,335933080
0,0,0,0,0,3,3,FALSE,1711,27.33333333,0,0,FALSE,0,1711,0
0,0,0,0,0,12,12,FALSE,1472,9.25,0,0,FALSE,0,1472,0
0,0,0,0,0,6,6,FALSE,1033,17.33333333,0,0,FALSE,0,1033,0
6.474956217,11.36059102,0.154441199,0,15,30,20,FALSE,1022,13.53333333,10,0,FALSE,0,1022,2200688126
0,0,0,0,0,10,10,FALSE,560,23.5,0,0,FALSE,0,560,0
6.266666667,9.176996146,0.159574468,0,17,16,6,FALSE,3404,12.1875,10,0,FALSE,0,3404,1660179103
0,0,0,0,0,1,1,FALSE,3403,16,0,0,FALSE,0,3403,0
0,0,0,0,0,8,8,FALSE,3402,12.75,0,0,FALSE,0,3402,0
6.644483363,10.16968141,0.150500791,0.002380952,17,21,11,FALSE,3401,15.9047619,10,0,FALSE,0,3401,2156189097
0,0,0,0,0,1,1,FALSE,3400,16,0,0,FALSE,0,3400,0
6.542673672,7.70793894,0.152842714,0,17,13,3,FALSE,2452,14.76923077,10,0,FALSE,0,2452,1517777537
0,0,0,0,0,3,3,FALSE,1997,15.33333333,0,0,FALSE,0,1997,0
6.658960887,9.977853248,0.150173581,0.001008065,17,32,22,FALSE,676,16.34375,10,0,FALSE,0,676,1802919445
0,0,0,0,0,2,2,FALSE,98,12,0,0,FALSE,0,98,0
6.51558669,2.164765883,0.153478121,0.006410256,17,13,4,FALSE,97,27.30769231,9,0,FALSE,0,97,447116877
6.424401635,0.749888774,0.15565652,0,16,10,1,FALSE,96,9.7,9,0,FALSE,0,96,141881283
6.184121424,8.307941484,0.161704457,0,17,19,9,FALSE,95,11.05263158,10,0,FALSE,0,95,1578378265
7.423701109,0.821188078,0.134703699,0.009090909,18,11,6,FALSE,94,14.54545455,5,0,FALSE,0,94,151646490
6.807822534,2.565792314,0.146889845,0,16,13,4,FALSE,93,13.30769231,9,0,FALSE,0,93,477930492
1,0.034384146,1,0,1,5,4,FALSE,92,11.6,1,0,FALSE,0,92,6165270
0,0,0,0,0,3,3,FALSE,91,11.66666667,0,0,FALSE,0,91,0
6.54150613,7.284509667,0.152869994,0.004166667,18,16,7,FALSE,90,12.4375,9,0,FALSE,0,90,1363875508
6.194045534,1.46233565,0.161445374,0.009090909,17,11,1,FALSE,89,10.90909091,10,0,FALSE,0,89,268793798
0,0,0,0,0,6,6,FALSE,88,10.5,0,0,FALSE,0,88,0
1,0,1,0,1,1,0,FALSE,87,6,1,0,FALSE,0,87,0
6.73765324,3.073383252,0.14841963,0.019230769,16,13,3,FALSE,3392,10.61538462,10,0,FALSE,0,3392,585134731
0,0,0,0.047619048,0,7,7,FALSE,3391,15.85714286,0,0,FALSE,0,3391,0
6.460245184,4.659266979,0.154792887,0,18,15,5,FALSE,3390,11.73333333,10,0,FALSE,0,3390,969758050
0,0,0,0.014285714,0,15,15,FALSE,3389,16.2,0,0,FALSE,0,3389,0
6.959252773,2.044931887,0.143693588,0.014285714,17,15,5,FALSE,3204,13.2,10,0,FALSE,0,3204,374565978
6.105195563,14.27814087,0.163794917,0.002164502,16,22,12,FALSE,2583,12.13636364,10,0,FALSE,0,2583,2923215216
6.316987741,13.48497488,0.158303299,0.002380952,17,21,12,FALSE,2327,15.57142857,9,0,FALSE,0,2327,2828869970
0,0,0,0.006410256,0,13,13,FALSE,1927,14.15384615,0,0,FALSE,0,1927,0
0,0,0,0,0,7,7,FALSE,1802,13,0,0,FALSE,0,1802,0
0,0,0,0,0,1,1,FALSE,1710,14,0,0,FALSE,0,1710,0
7.302860479,1.113160695,0.136932645,0,18,14,4,FALSE,1709,9.714285714,10,0,FALSE,0,1709,193534334
6.899474606,1.328557889,0.144938572,0.006410256,17,13,3,FALSE,1708,11.30769231,10,0,FALSE,0,1708,243387178
6.092352598,5.553686198,0.164140204,0.005494505,17,14,4,FALSE,1707,17.07142857,10,0,FALSE,0,1707,961850111
0,0,0,0,0,3,3,FALSE,1705,12.33333333,0,0,FALSE,0,1705,0
0,0,0,0,0,1,1,FALSE,1704,14,0,0,FALSE,0,1704,0
6.271220082,1.388385597,0.159458604,0.007575758,16,12,2,FALSE,1703,53.83333333,10,0,FALSE,0,1703,295921570
0,0,0,0,0,4,4,FALSE,1612,14,0,0,FALSE,0,1612,0
1.666666667,0.010195514,0.6,0,2,2,1,FALSE,3394,10,1,0,FALSE,0,3394,1885479
6.694687682,1.712194193,0.149372166,0,18,11,2,FALSE,3393,13.63636364,9,0,FALSE,0,3393,317887718
6.167775832,0.701934535,0.162133,0.038461538,17,13,3,FALSE,2440,53,10,0,FALSE,0,2440,165979158
6.505078809,5.126908893,0.153726039,0,17,14,5,FALSE,1504,8.714285714,9,0,FALSE,0,1504,891996734
7.098540572,1.869435117,0.140874028,0,18,16,6,FALSE,1437,13.6875,10,0,FALSE,0,1437,374879278
0,0,0,0,0,4,4,FALSE,1361,12.25,0,0,FALSE,0,1361,0
0,0,0,0.007575758,0,12,12,FALSE,1224,12.16666667,0,0,FALSE,0,1224,0
0,0,0,0,0,7,7,FALSE,785,20.85714286,0,0,FALSE,0,785,0
6.106012843,3.047950643,0.163772993,0.005494505,17,14,4,FALSE,250,48.07142857,10,0,FALSE,0,250,593185022
1,0.031223464,1,0,1,5,4,FALSE,843,12.6,1,0,FALSE,0,843,5020391
6.545008757,32.85842043,0.152788184,6.53E-04,15,88,79,FALSE,842,14.09090909,9,0,FALSE,0,842,6762982271
6.895388208,14.0300528,0.145024467,6.73E-04,17,55,45,FALSE,841,12.41818182,10,0,FALSE,0,841,2908583183
6.187740806,24.5575601,0.161609872,0.004072682,17,57,47,FALSE,693,15.19298246,10,0,FALSE,0,693,5168049844
6.427203736,34.4176036,0.155588657,0.00245614,17,76,66,FALSE,688,15.18421053,10,0,FALSE,0,688,7675444351
6.488149445,22.86008824,0.154127153,5.46E-04,16,61,51,FALSE,387,12.70491803,10,0,FALSE,0,387,4724416213
6.328312901,24.35918827,0.158019999,0.002961866,18,74,64,FALSE,277,14.75675676,10,0,FALSE,0,277,5573796870
6.393695271,19.01530525,0.156404076,0.001356852,17,67,57,FALSE,275,13.50746269,10,0,FALSE,0,275,4322582153
6.376182137,52.64890243,0.156833663,0.001135995,16,79,69,FALSE,223,13.89873418,10,0,FALSE,0,223,10234437894
6.837011092,11.74071916,0.146262744,0,17,74,64,FALSE,221,12.64864865,10,0,FALSE,0,221,2453337782
0,0,0,0,0,1,1,FALSE,3399,13,0,0,FALSE,0,3399,0
6.08663164,2.802268055,0.164294483,0,15,11,1,FALSE,3398,11.09090909,10,0,FALSE,0,3398,494486371
0,0,0,0,0,1,1,FALSE,3397,13,0,0,FALSE,0,3397,0
0,0,0,0,0,3,3,FALSE,3396,13,0,0,FALSE,0,3396,0
0,0,0,0,0,6,6,FALSE,3395,13.33333333,0,0,FALSE,0,3395,0
1,0.03373049,1,0.013888889,1,9,7,FALSE,2773,20.44444444,2,0,FALSE,0,2773,5711987
0,0,0,0.033333333,0,6,6,FALSE,2758,12.33333333,0,0,FALSE,0,2758,0
6.318972563,9.114232175,0.158253575,0.006410256,16,13,3,FALSE,2753,16.23076923,10,0,FALSE,0,2753,1801044890
6.7489784,3.901178089,0.148170573,0,18,14,4,FALSE,581,9.5,10,0,FALSE,0,581,738960469
0,0,0,0,0,4,4,FALSE,86,13.25,0,0,FALSE,0,86,0
6.32469352,8.987470949,0.158110428,0.00952381,16,21,11,FALSE,85,15.23809524,10,0,FALSE,0,85,1746036413
6.521307647,3.831318718,0.153343479,0.005494505,17,14,4,FALSE,83,9.928571429,10,0,FALSE,0,83,680213426
6.412609457,3.731949892,0.155942757,0,18,12,2,FALSE,82,11.58333333,10,0,FALSE,0,82,732074428
0,0,0,0,0,8,8,FALSE,81,12.875,0,0,FALSE,0,81,0
6.004670169,2.345776931,0.166537041,0,16,15,5,FALSE,80,47,10,0,FALSE,0,80,502252704
0,0,0,0,0,2,2,FALSE,79,14.5,0,0,FALSE,0,79,0
6.464214828,4.293668693,0.154697829,0.006410256,16,13,3,FALSE,78,9.692307692,10,0,FALSE,0,78,773663767
6.187974314,7.296145039,0.161603774,0.006535948,16,18,8,FALSE,77,13.94444444,10,0,FALSE,0,77,1334140773
0,0,0,0,0,3,3,FALSE,3428,12.66666667,0,0,FALSE,0,3428,0
0,0,0,0,0,3,3,FALSE,3427,16.66666667,0,0,FALSE,0,3427,0
0,0,0,0,0,2,2,FALSE,3426,12.5,0,0,FALSE,0,3426,0
0,0,0,0,0,2,2,FALSE,3425,13,0,0,FALSE,0,3425,0
0,0,0,0,0,1,1,FALSE,3424,14,0,0,FALSE,0,3424,0
0,0,0,0,0,3,3,FALSE,3423,13.33333333,0,0,FALSE,0,3423,0
6.440046702,4.492448507,0.155278377,0,18,6,1,FALSE,3422,13.5,5,0,FALSE,0,3422,850019319
0,0,0,0.009090909,0,11,11,FALSE,2582,12.54545455,0,0,FALSE,0,2582,0
0,0,0,0,0,2,2,FALSE,1722,15.5,0,0,FALSE,0,1722,0
0,0,0,0.009090909,0,11,11,FALSE,1706,13.36363636,0,0,FALSE,0,1706,0
7.432924694,4.776053221,0.134536544,0.005494505,19,14,4,FALSE,76,6.642857143,10,0,FALSE,0,76,878398462
8.432107414,0.302547048,0.118594315,0,20,4,3,FALSE,75,15,1,0,FALSE,0,75,49103468
0,0,0,0,0,1,1,FALSE,3410,11,0,0,FALSE,0,3410,0
0,0,0,0,0,5,5,FALSE,3409,14.2,0,0,FALSE,0,3409,0
0,0,0,0,0,1,1,FALSE,3408,11,0,0,FALSE,0,3408,0
7.424751897,4.103806997,0.134684635,0,17,13,3,FALSE,3407,13.53846154,10,0,FALSE,0,3407,800994354
0,0,0,0,0,1,1,FALSE,3406,11,0,0,FALSE,0,3406,0
0,0,0,0,0,1,1,FALSE,3405,11,0,0,FALSE,0,3405,0
0,0,0,0,0,5,5,FALSE,2873,12.2,0,0,FALSE,0,2873,0
7.092352598,7.006158999,0.140996938,0,17,15,5,FALSE,1922,13.33333333,10,0,FALSE,0,1922,1427707769
10.95294804,1.35738101,0.091299621,0.002631579,22,20,10,FALSE,1245,8.65,10,0,FALSE,0,1245,225759996
0,0,0,0,0,1,1,FALSE,6822,19,0,0,FALSE,0,6822,0
0,0,0,0,0,1,1,FALSE,6821,19,0,0,FALSE,0,6821,0
0,0,0,0,0,1,1,FALSE,6820,19,0,0,FALSE,0,6820,0
0,0,0,0,0,2,2,FALSE,6626,15.5,0,0,FALSE,0,6626,0
0,0,0,0,0,2,2,FALSE,4070,17,0,0,FALSE,0,4070,0
7.10344425,6.675131564,0.140776779,0.008333333,17,16,6,FALSE,3137,9.0625,10,0,FALSE,0,3137,1177674522
0,0,0,0,0,12,12,FALSE,2476,20.75,0,0,FALSE,0,2476,0
0,0,0,0,0,1,1,FALSE,3421,6,0,0,FALSE,0,3421,0
0,0,0,0,0,4,4,FALSE,3420,11.25,0,0,FALSE,0,3420,0
0,0,0,0,0,8,8,FALSE,1524,11.75,0,0,FALSE,0,1524,0
0,0,0,0,0,1,1,FALSE,74,21,0,0,FALSE,0,74,0
0,0,0,0,0,1,1,FALSE,73,21,0,0,FALSE,0,73,0
0,0,0,0,0,3,3,FALSE,72,16.66666667,0,0,FALSE,0,72,0
7.492002335,1.95012348,0.133475666,0,18,11,1,FALSE,71,9.090909091,10,0,FALSE,0,71,346923092
0,0,0,0,0,6,6,FALSE,70,24.83333333,0,0,FALSE,0,70,0
0,0,0,0,0,5,5,FALSE,69,17.2,0,0,FALSE,0,69,0
8.098890835,3.825304647,0.123473698,0,18,19,12,FALSE,68,9.052631579,7,0,FALSE,0,68,663757466
0,0,0,0,0,9,9,FALSE,67,13.77777778,0,0,FALSE,0,67,0
0,0,0,0,0,1,1,FALSE,66,21,0,0,FALSE,0,66,0
1,0.253064331,1,0,1,6,3,FALSE,65,11.16666667,3,0,FALSE,0,65,41495587
8.225685931,2.796927946,0.121570409,0,19,21,11,FALSE,64,9.761904762,10,0,FALSE,0,64,500132622
0,0,0,0,0,4,4,FALSE,3384,12,0,0,FALSE,0,3384,0
6.623000584,4.414743485,0.150988964,0.004166667,17,16,6,FALSE,3383,11.4375,10,0,FALSE,0,3383,945813983
0,0,0,0,0,1,1,FALSE,3382,13,0,0,FALSE,0,3382,0
6.95668418,1.927004634,0.143746643,0.004761905,18,15,5,FALSE,3063,9.733333333,10,0,FALSE,0,3063,370836720
0,0,0,0,0,4,4,FALSE,2288,13,0,0,FALSE,0,2288,0
7.090367776,6.350875823,0.141036408,0.005494505,16,14,4,FALSE,1784,12.21428571,10,0,FALSE,0,1784,1211979267
6.376882662,4.612489435,0.156816434,0.007352941,17,17,7,FALSE,1648,30.64705882,10,0,FALSE,0,1648,924946153
0,0,0,0,0,3,3,FALSE,1274,13.33333333,0,0,FALSE,0,1274,0
7.041214244,0.852603076,0.142020959,0.010989011,17,14,4,FALSE,709,13.92857143,10,0,FALSE,0,709,159700356
0,0,0,0,0,1,1,FALSE,3381,23,0,0,FALSE,0,3381,0
0,0,0,0,0,6,6,FALSE,3380,13.5,0,0,FALSE,0,3380,0
0,0,0,0,0,7,7,FALSE,2994,11,0,0,FALSE,0,2994,0
6.132983071,4.193651598,0.16305279,0,18,13,3,FALSE,2879,50.61538462,10,0,FALSE,0,2879,864418785
